"","name","brand","country","city","power","price","km","year","stringAsFactors"
"1371","Cabeza tractora Scania R 490","Scania","HOLANDA","Veghel",489,27400,802327,"2015",FALSE
"1372","Cabeza tractora Mercedes Actros 2542","Mercedes","HOLANDA","Veghel",420,24900,881205,"2013",FALSE
"1373","Cabeza tractora Scania R 500","Scania","HOLANDA","Veghel",500,18900,847481,"2007",FALSE
"1374","Cabeza tractora Renault D 320 NEW APK/TUV LOW KM!","Renault","HOLANDA","Veghel",319,31400,49356,"2016",FALSE
"1375","Cabeza tractora Scania R 560","Scania","HOLANDA","Veghel",560,19900,1215134,"2011",FALSE
"1376","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,114900,141861,"2021",FALSE
"1377","Cabeza tractora Renault Premium 430","Renault","HOLANDA","Veghel",429,19400,456886,"2011",FALSE
"1378","Cabeza tractora Volvo FH 420","Volvo","HOLANDA","Veghel",420,29900,1131291,"2013",FALSE
"1379","Cabeza tractora MAN TGS 18.420 LOW KM! L","MAN","HOLANDA","Veghel",420,52900,86248,"2017",FALSE
"1380","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Veghel",459,26400,774379,"2012",FALSE
"1381","Cabeza tractora MAN TGX 18.500","MAN","HOLANDA","Veghel",500,67900,318441,"2019",FALSE
"1382","Cabeza tractora Renault T 460 2x Tanks","Renault","HOLANDA","Veghel",459,19900,783364,"2014",FALSE
"1383","Cabeza tractora productos peligrosos / ADR Mercedes Actros 1843","Mercedes","HOLANDA","Veghel",429,26900,628752,"2015",FALSE
"1384","Cabeza tractora Mercedes Actros 2643","Mercedes","HOLANDA","Veghel",429,30400,660071,"2002",FALSE
"1385","Cabeza tractora Renault C 460 Hydraulik Navi","Renault","HOLANDA","Veghel",459,64900,304407,"2017",FALSE
"1386","Cabeza tractora MAN TGX 18.500","MAN","HOLANDA","Veghel",500,67900,357120,"2019",FALSE
"1387","Cabeza tractora Mercedes Arocs 1843","Mercedes","FRANCIA","Seine",430,NA,392150,"2016",FALSE
"1388","Cabeza tractora Mercedes Actros 1841 LS","Mercedes","FRANCIA","Seine",410,NA,305754,"2008",FALSE
"1389","Cabeza tractora Mercedes Actros IV 18 2012","Mercedes","ITALIA","Nervesa Della Battaglia",510,54500,574760,"2016",FALSE
"1390","Cabeza tractora Mercedes Actros IV 18 2012","Mercedes","ITALIA","Nervesa Della Battaglia",476,85000,267349,"2018",FALSE
"1391","Cabeza tractora Mercedes Actros IV 18 2012","Mercedes","ITALIA","Nervesa Della Battaglia",476,77000,391000,"2018",FALSE
"1392","Cabeza tractora Mercedes Actros IV 18 2012","Mercedes","ITALIA","Nervesa Della Battaglia",530,81500,390000,"2018",FALSE
"1393","Cabeza tractora MAN TGA 18.430","MAN","HOLANDA","Nijmegen",NA,8500,950000,"2006",FALSE
"1394","Cabeza tractora DAF XF FT XF450","DAF","ITALIA","Assago Mi 20090",NA,71600,294883,"2018",FALSE
"1395","Cabeza tractora Iveco Stralis AS440S46 Hi-Way Steel/Air - - Intarder / - 2 Tanks","Iveco","HOLANDA","Son En Breugel",459,17400,803243,"2014",FALSE
"1396","Cabeza tractora MAN TGA 18.430","MAN","HOLANDA","Son En Breugel",429,8500,141032,"2006",FALSE
"1397","Cabeza tractora DAF XF 440","DAF","HOLANDA","S",439,25750,NA,"2015",FALSE
"1398","Cabeza tractora Mercedes Actros 963-4-A","Mercedes","HOLANDA","S",421,18750,1013000,"2012",FALSE
"1399","Cabeza tractora MAN TGX 18 480 EURO 6, Retarder, Hydraulic","MAN","HOLANDA","Ede",479,24800,664000,"2015",FALSE
"1400","Cabeza tractora MAN TG 360A XXL / MANUAL GEARBOX","MAN","HOLANDA","Oirschot",360,NA,820499,"2001",FALSE
"1401","Cabeza tractora MAN TGX 18 500 XXL / / COUNCOURSTAA NAVI / XENON / ACC","MAN","HOLANDA","Rijnsburg",500,NA,832500,"2017",FALSE
"1402","Cabeza tractora Scania R 440","Scania","HOLANDA","Tilburg",440,23800,979965,"2012",FALSE
"1403","Cabeza tractora Scania R 450","Scania","HOLANDA","Renswoude",450,NA,910260,"2014",FALSE
"1404","Cabeza tractora DAF XF 510","DAF","HOLANDA","Venlo",509,29750,1011604,"2016",FALSE
"1405","Cabeza tractora Scania R 440","Scania","HOLANDA","Venlo",440,12750,855588,"2010",FALSE
"1406","Cabeza tractora productos peligrosos / ADR DAF XF 530","DAF","HOLANDA","Veghel",530,52900,348984,"2018",FALSE
"1407","Cabeza tractora Scania G 410","Scania","HOLANDA","Veghel",410,67900,591492,"2020",FALSE
"1408","Cabeza tractora Mercedes Actros 2648","Mercedes","HOLANDA","Ede",479,37900,253000,"2007",FALSE
"1409","Cabeza tractora Mercedes Actros 1836","Mercedes","HOLANDA","Ede",360,23900,924000,"2014",FALSE
"1410","Cabeza tractora Volvo FH13 FH 13.420 x-low","Volvo","HOLANDA","Vuren",550,21950,926626,"2011",FALSE
"1411","Cabeza tractora Volvo FH 460","Volvo","HOLANDA","Vuren",459,39950,771386,"2015",FALSE
"1412","Cabeza tractora Scania R 490","Scania","HOLANDA","Vuren",489,24900,921515,"2014",FALSE
"1413","Cabeza tractora DAF XF 440","DAF","HOLANDA","Vuren",440,16950,1077416,"2015",FALSE
"1414","Cabeza tractora DAF XF 480","DAF","HOLANDA","Breda",482,NA,610169,"2018",FALSE
"1415","Cabeza tractora DAF CF75 -360 SHORT CAB (ZF16 MANUAL GEARBOX / / BACK-VIEW CAMERA)","DAF","HOLANDA","Meerkerk",360,15600,637000,"2008",FALSE
"1416","Cabeza tractora DAF CF75 -360 DAYCAB (ZF16 MANUAL GEARBOX / / SPOILERSET)","DAF","HOLANDA","Meerkerk",360,15800,685000,"2009",FALSE
"1417","Cabeza tractora Volvo FH 500","Volvo","HOLANDA","S",509,43750,823000,"2016",FALSE
"1418","Cabeza tractora Mercedes Actros 1836","Mercedes","HOLANDA","S",360,31750,620000,"2003",FALSE
"1419","Cabeza tractora Scania S 500S NGS Highline - New - in stock soon - Full air - Leather -","Scania","HOLANDA","Ravenstein",500,146900,950,"2022",FALSE
"1420","Cabeza tractora Iveco Stralis 500","Iveco","HOLANDA","Vuren",500,24950,847029,"2017",FALSE
"1421","Cabeza tractora Scania R 490","Scania","HOLANDA","Oisterwijk",489,49000,783000,"2016",FALSE
"1422","Cabeza tractora Scania R 490","Scania","HOLANDA","Oisterwijk",489,49000,783000,"2016",FALSE
"1423","Cabeza tractora Scania R 520","Scania","HOLANDA","Gilze",519,79500,544704,"2016",FALSE
"1424","Cabeza tractora DAF CF85 CF 85.400","DAF","HOLANDA","Weurt",399,22000,557000,"2015",FALSE
"1425","Cabeza tractora Scania R 520","Scania","HOLANDA","Nieuwendijk",519,48900,788000,"2015",FALSE
"1426","Cabeza tractora MAN TGS 18.440","MAN","BÉLGICA","Handzame",440,35750,421206,"2015",FALSE
"1427","Cabeza tractora Volvo FH12 380","Volvo","PORTUGAL","Anadia",380,NA,1210584,"1996",FALSE
"1428","Cabeza tractora Renault Premium Lander 420 DCI","Renault","FRANCIA","Yvelines",NA,7500,609650,"2005",FALSE
"1429","Cabeza tractora Renault Magnum 520 DXI","Renault","FRANCIA","Yvelines",520,17500,820381,"2013",FALSE
"1430","Cabeza tractora Renault T-Series 480 T4X2 E6","Est","FRANCIA","Rhône",480,59900,343232,"2018",FALSE
"1431","Cabeza tractora Renault T-Series 460 T4X2 E6","Est","FRANCIA","Rhône",460,54800,348769,"2018",FALSE
"1432","Cabeza tractora Renault T-Series 480 T4X2 E6","Est","FRANCIA","Rhône",480,46900,424500,"2017",FALSE
"1433","Cabeza tractora Renault T-Series 480 T4X2 E6","Est","FRANCIA","Rhône",480,NA,327800,"2018",FALSE
"1434","Cabeza tractora Renault T-Series 460","Renault","PORTUGAL","Espargo",460,NA,519000,"2018",FALSE
"1435","Cabeza tractora Renault T-Series T 430 T4X2 E6","Renault","FRANCIA","Rhône",NA,36000,458079,"2017",FALSE
"1436","Cabeza tractora Renault T-Series T 480 voith","Renault","FRANCIA","Rhône",NA,55000,393423,"2018",FALSE
"1437","Cabeza tractora Renault T-Series T 480","Renault","FRANCIA","Rhône",NA,55000,448143,"2018",FALSE
"1438","Cabeza tractora Mercedes Actros 1843","Est","FRANCIA","Pas",430,42000,333400,"2017",FALSE
"1439","Cabeza tractora Renault T-Series 460 T4X2 E6","Renault","FRANCIA","Rhône",460,39500,397000,"2018",FALSE
"1440","Cabeza tractora Renault T-Series","Est","FRANCIA","Sarthe",460,NA,347000,"2018",FALSE
"1441","Cabeza tractora Volvo FH 380","Volvo","PORTUGAL","Mozelos",380,6000,100,"2000",FALSE
"1442","Cabeza tractora Volvo FH16 540","Volvo","PORTUGAL","Anadia",540,NA,514148,"2011",FALSE
"1443","Cabeza tractora Volvo FM11 410","Volvo","PORTUGAL","Anadia",NA,NA,611667,"2011",FALSE
"1444","Cabeza tractora Scania R 480","Scania","PORTUGAL","Anadia",NA,NA,775967,"2008",FALSE
"1445","Cabeza tractora Iveco Stralis AS 440 S 56","Iveco","ITALIA","Trani",560,NA,1416968,"2009",FALSE
"1446","Cabeza tractora DAF XF 410","DAF","FRANCIA","Loiret",NA,NA,643000,"2009",FALSE
"1447","Cabeza tractora Volvo FH13 500","Volvo","PORTUGAL","Proença A Nova",500,62500,4e+05,"2018",FALSE
"1448","Cabeza tractora Scania R 420","Scania","PORTUGAL","Anadia",NA,NA,1263491,"2005",FALSE
"1449","Cabeza tractora Volvo FM9 260","Volvo","PORTUGAL","Anadia",260,NA,514169,"2003",FALSE
"1450","Cabeza tractora Volvo FH 380","Volvo","PORTUGAL","Mozelos",380,6000,100,"2001",FALSE
"1451","Cabeza tractora DAF XF 480","DAF","PORTUGAL","Anadia",480,NA,638242,"2018",FALSE
"1452","Cabeza tractora Volvo FH 380","Volvo","PORTUGAL","Mozelos",380,6000,100,"2000",FALSE
"1453","Cabeza tractora Volvo FH13 540","Volvo","PORTUGAL","Anadia",NA,NA,792689,"2012",FALSE
"1454","Cabeza tractora Volvo FH13 500","Volvo","PORTUGAL","Anadia",500,NA,617900,"2012",FALSE
"1455","Cabeza tractora Volvo FH 380","Volvo","PORTUGAL","Mozelos",380,6000,100,"1999",FALSE
"1456","Cabeza tractora MAN TGX 18.480","MAN","FRANCIA","Doubs",480,40000,565000,"2013",FALSE
"1457","Cabeza tractora MAN TGS 18.480","MAN","FRANCIA","Val",480,20000,528587,"2009",FALSE
"1458","Tractora semi plataforma transporta paja Renault T-Series 520 P6X2 E6","Renault","ITALIA","Piacenza",NA,NA,6e+05,"2017",FALSE
"1459","Cabeza tractora Scania R 500","Scania","ITALIA","Trani",500,NA,704563,"2018",FALSE
"1460","Cabeza tractora Iveco Stralis 500","Iveco","ITALIA","Trani",500,NA,459625,"2007",FALSE
"1461","Cabeza tractora Volvo FM 450","Volvo","FRANCIA","Bas",450,19900,603000,"2012",FALSE
"1462","Cabeza tractora DAF CF 440","DAF","FRANCIA","Val",440,38500,416300,"2017",FALSE
"1463","Cabeza tractora Volvo FH 420","Volvo","PORTUGAL","Mozelos",420,5500,100,"1997",FALSE
"1464","Cabeza tractora Volvo FH13 500","Volvo","PORTUGAL","Anadia",500,NA,600016,"2011",FALSE
"1465","Cabeza tractora Volvo FM13 460","Volvo","PORTUGAL","Anadia",NA,NA,489168,"2016",FALSE
"1466","Cabeza tractora DAF XF 480","DAF","PORTUGAL","Anadia",480,NA,721155,"2018",FALSE
"1467","Cabeza tractora Volvo FH13 500","Volvo","FRANCIA","Gard",500,59000,375071,"2016",FALSE
"1468","Cabeza tractora Iveco Stralis 440 AS","Iveco","ITALIA","Thiene",NA,NA,440000,"2018",FALSE
"1469","Cabeza tractora Iveco Stralis 440 AS","Iveco","ITALIA","Thiene",NA,NA,480000,"2017",FALSE
"1470","Cabeza tractora Iveco Mod. IVECO","Iveco","ITALIA","Thiene",NA,NA,529000,"2018",FALSE
"1471","Cabeza tractora Iveco Mod. IVECO","Iveco","ITALIA","Thiene",NA,NA,568000,"2018",FALSE
"1472","Cabeza tractora Iveco Mod. IVECO","Iveco","ITALIA","Thiene",460,NA,692700,"2015",FALSE
"1473","Cabeza tractora Iveco Stralis 440 AS","Iveco","ITALIA","Thiene",NA,NA,501000,"2018",FALSE
"1474","Cabeza tractora productos peligrosos / ADR MAN TGX 18.500 4X2 BLS","MAN","FRANCIA","Pas",500,52400,331860,"2018",FALSE
"1475","Cabeza tractora DAF XF105 410","DAF","FRANCIA","Rhône",410,12000,713000,"2010",FALSE
"1476","Cabeza tractora Volvo FH 380","Volvo","PORTUGAL","Mozelos",380,9000,100,"2002",FALSE
"1477","Cabeza tractora Volvo FH 380","Volvo","PORTUGAL","Mozelos",380,9000,100,"2002",FALSE
"1478","Cabeza tractora MAN TGX 18.510","MAN","FRANCIA","Haute",510,39500,71659,"2021",FALSE
"1479","Cabeza tractora MAN TGX","MAN","FRANCIA","Loire",480,31250,562000,"2014",FALSE
"1480","Cabeza tractora Renault T-Series 460 T4X2 OPTIFUEL E6","Renault","FRANCIA","Puy",460,NA,321000,"2016",FALSE
"1481","Cabeza tractora autoescuela Renault T-Series 480","Renault","FRANCIA","Puy",480,NA,477000,"2015",FALSE
"1482","Cabeza tractora DAF XF 480","DAF","PORTUGAL","Mozelos",480,NA,403895,"2019",FALSE
"1483","Cabeza tractora Renault T-Series 460 T4X2 E6","Renault","FRANCIA","Tarn",460,NA,454553,"2018",FALSE
"1484","Cabeza tractora MAN TGX 18.500","MAN","FRANCIA","Bas",NA,25500,430000,"2017",FALSE
"1485","Cabeza tractora Volvo FH 540","Volvo","FRANCIA","Bas",540,29900,371204,"2016",FALSE
"1486","Cabeza tractora Renault Gamme T 460","Renault","FRANCIA","Bas",460,17900,628246,"2014",FALSE
"1487","Cabeza tractora Mercedes Actros 1845","Mercedes","FRANCIA","Haute",450,NA,598530,"2016",FALSE
"1488","Cabeza tractora Volvo FH 500 Globetrotter","Volvo","FRANCIA","Yvelines",500,105000,496000,"2016",FALSE
"1489","Cabeza tractora Volvo FH 500 Globetrotter","Volvo","FRANCIA","Yvelines",NA,57000,431000,"2016",FALSE
"1490","Cabeza tractora productos peligrosos / ADR MAN TGX 18.500 4X2 BLS","MAN","FRANCIA","Ille",500,59000,181305,"2018",FALSE
"1491","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1492","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1493","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1494","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1495","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1496","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1497","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1498","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1499","Cabeza tractora DAF CF 85.410","DAF","BÉLGICA","Wingene",410,38850,733359,"2013",FALSE
"1500","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1501","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1502","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1503","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1504","Cabeza tractora Iveco Trakker 480","Iveco","BÉLGICA","Wingene",479,83350,10,"2022",FALSE
"1505","Cabeza tractora Iveco Ecostralis AT 440 S 46 TP-E PRO","Iveco","ITALIA","Agrate Brianza",460,NA,555000,"2014",FALSE
"1506","Cabeza tractora Iveco Ecostralis AT 440 S 46 TP-E PRO","Iveco","ITALIA","Agrate Brianza",460,NA,648000,"2015",FALSE
"1507","Cabeza tractora Mercedes Actros Actros 1832 LS","Mercedes","ALEMANIA","Großbeeren",436,22500,290000,"2011",FALSE
"1508","Cabeza tractora MAN TGX TGX 18.580 4x2 BL*D38*Intarder*2Tanks*Alu-Fel","MAN","ALEMANIA","Stuhr",581,49900,509780,"2017",FALSE
"1509","Cabeza tractora convoy excepcional DAF XF XF 480 SSC LL, ZF Intarder, Traxon, 2 Tanks","DAF","ALEMANIA","Hagenow",483,81500,219297,"2020",FALSE
"1510","Cabeza tractora Iveco AS440S40T/P","Iveco","ITALIA","Moncalieri",NA,20000,NA,"2017",FALSE
"1511","Cabeza tractora Scania R 450","Scania","PORTUGAL","Pombal",450,NA,698000,"2021",FALSE
"1512","Cabeza tractora Iveco Stralis 450","Iveco","FRANCIA","Sarthe",450,NA,353000,"2011",FALSE
"1513","Cabeza tractora Scania R 580","Scania","FRANCIA","Moselle",580,NA,622000,"2017",FALSE
"1514","Cabeza tractora DAF XF105 XF 105","DAF","FRANCIA","Moselle",460,NA,820000,"2012",FALSE
"1515","Cabeza tractora Mercedes SK 1834","Mercedes","POLONIA","Lgota Wielka",NA,7000,NA,"1994",FALSE
"1516","Cabeza tractora MAN TGX 18.540","MAN","FRANCIA","Doubs",540,NA,560000,"2017",FALSE
"1517","Cabeza tractora MAN TGX 18.480","MAN","FRANCIA","Doubs",480,NA,475000,"2016",FALSE
"1518","Cabeza tractora Renault T480 Compressor / Leasing","Renault","FRANCIA","Nord",479,NA,310496,"2018",FALSE
"1519","Cabeza tractora DAF XF 480","DAF","FRANCIA","Nord",363,NA,339707,"2018",FALSE
"1520","Cabeza tractora Renault T480 Compressor / Leasing","Renault","FRANCIA","Nord",479,NA,164009,"2020",FALSE
"1521","Cabeza tractora DAF XF 480","DAF","FRANCIA","Nord",363,NA,318889,"2018",FALSE
"1522","Cabeza tractora MAN TGX 18.460 XLX","MAN","FRANCIA","Nord",459,NA,330946,"2018",FALSE
"1523","Cabeza tractora Volvo FH 540","Volvo","HOLANDA","Raalte",539,NA,353000,"2017",FALSE
"1524","Cabeza tractora Mercedes Actros 3351","Mercedes","HOLANDA","Raalte",509,NA,402872,"2014",FALSE
"1525","Cabeza tractora Volvo FH 540","Volvo","HOLANDA","Raalte",539,NA,415000,"2018",FALSE
"1526","Cabeza tractora Mercedes Actros 3360","Mercedes","HOLANDA","Raalte",599,NA,229000,"2009",FALSE
"1527","Cabeza tractora Renault Premium 460","Renault","FRANCIA","Nord",460,14450,617675,"2010",FALSE
"1528","Cabeza tractora Renault T-Series","Renault","FRANCIA","Charente",460,NA,241958,"2018",FALSE
"1529","Cabeza tractora Renault T-Series","Renault","FRANCIA","Charente",460,NA,202304,"2018",FALSE
"1530","Cabeza tractora Scania R 490","Scania","FRANCIA","Bas",490,16500,702000,"2014",FALSE
"1531","Cabeza tractora Volvo FMX 540","Volvo","FRANCIA","Côte",540,NA,135000,"2018",FALSE
"1532","Cabeza tractora Scania R 420","Scania","FRANCIA","Haute",420,10000,841239,"2005",FALSE
"1533","Cabeza tractora Renault T-Series","Renault","FRANCIA","Gers",480,NA,411000,"2018",FALSE
"1534","Cabeza tractora Scania R 450","Scania","ITALIA","Trofarello",450,42000,644000,"2016",FALSE
"1535","Cabeza tractora Scania G 440","Scania","ITALIA","Trofarello",440,25000,550000,"2013",FALSE
"1536","Cabeza tractora rebajado Iveco Stralis AT 440 S 48 TFP-LT","Iveco","ITALIA","Trofarello",480,48000,430000,"2018",FALSE
"1537","Cabeza tractora Scania S 500","Scania","ITALIA","Trofarello",500,86000,430000,"2018",FALSE
"1538","Cabeza tractora Mercedes Axor 1843","Mercedes","ITALIA","Affi",430,20000,840000,"2013",FALSE
"1539","Cabeza tractora Mercedes Actros 1845","Mercedes","HOLANDA","Groot",448,27950,657652,"2015",FALSE
"1540","Cabeza tractora Scania R 520","Scania","HOLANDA","Groot",500,39950,928099,"2017",FALSE
"1541","Cabeza tractora Volvo FH 500","Volvo","HOLANDA","Groot",509,59500,670745,"2018",FALSE
"1542","Cabeza tractora Iveco AS440S46 Retarder Stand-Klima Fz.7 Euro 6","Iveco","ALEMANIA","Ofterdingen",460,33300,522442,"2017",FALSE
"1543","Cabeza tractora Iveco AS440S480 Intarder Fz.12 Euro 6","Iveco","ALEMANIA","Ofterdingen",480,29500,589397,"2017",FALSE
"1544","Cabeza tractora Iveco AS440S480 FPLT Intarder Klima Fz.99 Euro 6","Iveco","ALEMANIA","Ofterdingen",480,37500,376136,"2017",FALSE
"1545","Cabeza tractora DAF XF 480","DAF","FRANCIA","Pyrénées",483,NA,654382,"2018",FALSE
"1546","Cabeza tractora Renault T-Series","Renault","FRANCIA","Drôme",480,NA,393000,"2017",FALSE
"1547","Cabeza tractora Renault C-Series","Renault","FRANCIA","Drôme",460,NA,227000,"2016",FALSE
"1548","Cabeza tractora Renault T-Series","Renault","FRANCIA","Drôme",460,NA,376000,"2016",FALSE
"1549","Cabeza tractora Mercedes Actros 4365 Actros 4365 8x6/4 SLT Titan","Mercedes","HOLANDA","Assen",649,NA,372426,"2010",FALSE
"1550","Cabeza tractora Mercedes Actros 3360","Mercedes","HOLANDA","Assen",NA,NA,229000,"2009",FALSE
"1551","Cabeza tractora Volvo FH 540","Volvo","HOLANDA","Assen",539,NA,415000,"2018",FALSE
"1552","Cabeza tractora Mercedes Actros 2555","Mercedes","HOLANDA","Assen",550,NA,484800,"2011",FALSE
"1553","Cabeza tractora Mercedes Actros 3351","Mercedes","HOLANDA","Assen",NA,NA,4e+05,"2014",FALSE
"1554","Cabeza tractora MAN TGX 41.540","MAN","HOLANDA","Assen",539,NA,335000,"2013",FALSE
"1555","Cabeza tractora MAN TGX 41.540","MAN","HOLANDA","Assen",539,NA,310000,"2013",FALSE
"1556","Cabeza tractora MAN TGX 41.540","MAN","HOLANDA","Assen",539,NA,148159,"2009",FALSE
"1557","Cabeza tractora Mercedes LS","Mercedes","GRECIA","Malakasa",440,15500,484174,"1988",FALSE
"1558","Cabeza tractora Renault Premium 450 DXI","Renault","FRANCIA","Rhône",450,NA,985720,"2007",FALSE
"1559","Cabeza tractora Renault Premium 420 DCI","Renault","FRANCIA","Rhône",420,NA,941510,"2001",FALSE
"1560","Cabeza tractora productos peligrosos / ADR MAN TGS 18.440","MAN","FRANCIA","Rhône",440,NA,810913,"2012",FALSE
"1561","Cabeza tractora MAN TGX 18.440","MAN","HOLANDA","Oisterwijk",440,12900,841964,"2009",FALSE
"1562","Cabeza tractora MAN TGX 26.440","MAN","HOLANDA","Oisterwijk",440,16900,1253322,"2011",FALSE
"1563","Cabeza tractora Scania 124.400 MANUAL - - AIRCO - - TOP!","Scania","HOLANDA","Oisterwijk",420,9750,1097138,"2002",FALSE
"1564","Cabeza tractora Mercedes Actros 1858","Mercedes","ITALIA","Milano",580,NA,60000,"2016",FALSE
"1565","Cabeza tractora MAN TGX 26.440","MAN","HOLANDA","Veghel",440,16900,1082579,"2011",FALSE
"1566","Cabeza tractora Volvo FH 540","Volvo","HOLANDA","Veghel",539,37400,327535,"2012",FALSE
"1567","Cabeza tractora Mercedes Arocs 3363","Mercedes","HOLANDA","Veghel",629,58400,553215,"2014",FALSE
"1568","Cabeza tractora Volvo FH16 600","Volvo","HOLANDA","Veghel",599,48900,697210,"2014",FALSE
"1569","Cabeza tractora DAF XF 510","DAF","HOLANDA","Veghel",509,35900,629495,"2016",FALSE
